"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.chocolate_url","Input.butter_url","Input.eggs_url","Input.sugar_url","Input.vanilla_url","Input.flour_url","Input.salt_url","Answer.command","Approve","Reject"
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3R6BYFZZP7DQ0DL20PMIFJCM5BGFX9","A423QQ5WN43B9","Approved","Fri Dec 19 21:24:11 GMT 2014","Fri Dec 19 21:25:41 GMT 2014","Fri Dec 19 21:25:41 PST 2014","Fri Dec 19 13:53:59 PST 2014","","","90","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Place hand on Chocolate Chips|Place hand on Butter|Place hand on Eggs|Place hand on Cinnamon |Place hand on Vanilla|Place hand on Flower|Place hand on Salt"
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3RWE2M8QWHBURFS8V1GOEAYKXDIN0U","A8SCDARA72QU5","Approved","Thu Dec 25 07:42:38 GMT 2014","Thu Dec 25 07:51:52 GMT 2014","Thu Dec 25 15:51:52 GMT 2014","2014/12/25 15:53:47 +0000","","","554","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","please give  nestles chocolate to melt in saucepan|please add the butter in saucepan |please beat the eggs and add it in the mixture in saucepan|please give the sugar to add in the mixture|please add vanilla in the mixture|please give the flour to add in the mixture|please give the salt to add in the mixture and stir well"
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3T111IHZ5ERX278DO4GYG54N1ZX9RI","A342WOUTH0TSUI","Approved","Sat Dec 20 18:04:02 GMT 2014","Sat Dec 20 18:05:47 GMT 2014","Sat Dec 20 18:05:47 PST 2014","Sat Dec 20 12:08:44 PST 2014","","","105","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Hand me the chocolate chips.|Please hand me the butter.|Next, hand me the organic eggs.|Now please hand me the sugar.|Please give me the vanilla extract.|Please hand me the flour.|Please hand me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3V0Z7YWSIY1EVU4VCF6T7FLCGW42VA","A2PE1GC3807RB6","Approved","Fri Dec 19 21:30:17 GMT 2014","Fri Dec 19 21:34:51 GMT 2014","Fri Dec 19 21:34:51 PST 2014","Fri Dec 19 13:53:59 PST 2014","","","274","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Prepare the bag of chocolate chips for use by opening the bag. Pour into saucepan.|Cut the butter into tablespoon sizes. Once cut, put into saucepan with chocolate. We can now start to heat the saucepan|Crack the eggs open and put the contents inside of a bowl.|Open the bag of sugar and prepare to pour into the bowl of eggs|Open the vanilla and prepare to add to the bowl of sugar and eggs|Open bag of flour and add to egg mixture.|Help me add a teaspoon of salt to the mixture."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3VNXK88KKCJPVEPUXOL8H2TQMCQ9V5","A2BLQ1GVEHJR8T","Approved","Mon Dec 22 19:51:11 GMT 2014","Mon Dec 22 19:56:33 GMT 2014","Tue Dec 23 03:56:33 GMT 2014","2014/12/23 03:58:46 +0000","","","322","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the package of chocolate.|Hand me the stick of butter.|Bring me the carton of eggs.|Bring me the bag of sugar.|Hand me the bottle of vanilla.|Bring me the bag of flour.|Please hand me the salt shaker."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3VP0C6EFSGXJN8TNLPH5AWJB5H4M6M","A7N6S6UMIBGHH","Approved","Mon Dec 22 14:58:34 GMT 2014","Mon Dec 22 14:59:24 GMT 2014","Mon Dec 22 22:59:24 GMT 2014","2014/12/22 23:03:47 +0000","","","50","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the chocolate chips.|Hand me the butter.|Hand me the eggs.|Hand me the sugar.|Hand me the vanilla.|Give me the flour.|Hand over the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3WAKVUDHUWHL4GC1D1DJ7K01DDCU74","AQM1P6FBDL6YO","Approved","Mon Dec 22 12:05:24 GMT 2014","Mon Dec 22 12:06:24 GMT 2014","Mon Dec 22 20:06:24 GMT 2014","2014/12/22 20:08:46 +0000","","","60","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the chocolate chips.|Please hand me the buter.|Please hand me the eggs.|Please hand me the sugar.|Hand me the vanilla please.|Please hand me the flour.|Please hand me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3WQQ9FUS6AVA8V8ENFOUGU48ZJ78BY","AHV4U78TUUDKI","Approved","Wed Dec 24 19:01:48 GMT 2014","Wed Dec 24 19:05:00 GMT 2014","Thu Dec 25 03:05:00 GMT 2014","2014/12/25 03:08:46 +0000","","","192","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the chocolate chips|Open the wrapper on the stick of butter. |Hand me two eggs, one at a time|Please hand me the bag of sugar please|Please bring me the vial of vanilla|Bring me the bag of flour please|Hand me the salt shaker."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3XC1O3LBOSN5JOMEHQOJLTW0PJ8TLJ","A2JXPFNZXZGW2Z","Approved","Mon Dec 22 11:38:20 GMT 2014","Mon Dec 22 11:40:14 GMT 2014","Mon Dec 22 19:40:14 GMT 2014","2014/12/22 19:43:46 +0000","","","114","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","please hand me the chocolate chips|Please hand me the butter|Please hand me the eggs|Please hand me the sugar bag|Please hand me the vanillia bottle|Please hand me the flour|Please hand me the salt"
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3YMTUJH0DSH9LGFTBYP2ZCUP3P4T41","A33VCOSG7H0MCV","Approved","Sat Dec 20 00:13:11 GMT 2014","Sat Dec 20 00:15:19 GMT 2014","Sat Dec 20 08:15:19 GMT 2014","2014/12/20 08:18:46 +0000","","","128","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Give me the bag of chocolate chips.|Give me the stick of butter.|Give me the carton off eggs, gently.|Give me the bag of sugar.|Give me the bottle of vanilla extract.|Give me the bag of flour.|Give me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3Z7EFSHGN9FJX11S9NWH7DRJ8FKXCA","A3IB7YJHP04OHI","Approved","Thu Dec 25 07:01:16 GMT 2014","Thu Dec 25 07:08:34 GMT 2014","Thu Dec 25 15:08:34 GMT 2014","2014/12/25 15:08:46 +0000","","","438","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the bag of chocolate pieces.|Please give me the stick of butter.|Could you please hand me the box of eggs?|Please hand me the bag of sugar.|will you please hand me the vanilla?|Can you please hand me the bag of flour.|Hand me the salt shaker please."
