"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ingredients_url","Answer.command","Approve","Reject"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3PQMUDRV7R7DK9YX2BS2F62Z1BUII3","A30RP0VO7WACHI","Approved","Tue Jan 20 18:58:35 GMT 2015","Tue Jan 20 19:01:59 GMT 2015","Wed Jan 21 03:01:59 GMT 2015","2015/01/21 03:03:46 +0000","","","204","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Pass me the olive oil please.|The large bottle with the cork cap.|Now could you hand me the garlic.|The tiny clove next to the green pepper.|Now hand me that green bell pepper.|The green bell pepper please. It was next to the garlic.|Now pass me the onion please.|The long green sticks.|Now could you hand me the basmati rice.|The orange bag on the right.|Now could you pass the tomato sauce?|The red can, it says ""Hunts""||||||||"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3Q8GYXHFEP3AVIHI3HDMFU0ZJK4C5L","A518UG25MGFE9","Approved","Tue Jan 20 18:57:10 GMT 2015","Tue Jan 20 19:04:45 GMT 2015","Wed Jan 21 03:04:45 GMT 2015","2015/01/21 03:08:47 +0000","","","455","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Can you pass me the olive oil?|Give me the olive next to the tomato sauce.|Pass me a garlic clove.|I need that small piece of garlic in front of the bell pepper.|Give me the bell pepper.|I need the large green bell pepper next to the rice.|Give me the onions.|I need the long onions on the center of the counter.|Pass me the basmati rice.|Give me the rice in the large bag on the counter.|I need you to give me the tomato sauce.|Hand me the can on the counter next to the olive oil.|Give me the chicken broth.|Pass me the can next to the rice and onions.|Hand me the salt, please.|Give me the salt in the middle container near the olive oil.|I need you to give me the black pepper.|Pass me the container of black pepper on the far end of the counter.|I need the oregano.|Give me the spice in the container next to the olive oil."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3QIYRE09Y3IUY4DQRKKOSFHU68L1NI","AOO39X8E3OJYY","Approved","Tue Jan 20 20:13:27 GMT 2015","Tue Jan 20 20:38:56 GMT 2015","Wed Jan 21 04:38:56 GMT 2015","2015/01/21 04:43:46 +0000","","","1529","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Can you hand me the olive oil please?|The olive oil. It's to the left of the hunt's tomato sauce.|Now could you hand me the garlic?|The garlic. The little white clove in between the bell pepper and the green onions.|Now the bell pepper please.|The bell pepper. Remember the garlic? It's to the right of where you got that from.|Green onions please.|The green onions. The long green stringy things lying in front of all the other ingredients. You probably touched it when you got the garlic.|Basmati rice?|The red bag standing upright, close to where you got the green onions, garlic, and green pepper. You feeling alright?|Tomato sauce if you please.|Yes, to the left of the rice and the chicken broth.|Now the chicken broth.|The white can in the middle of everything. I take it you've never cooked before? This isn't that complicated.|Salt|See the three shaker bottles to the left of the olive oil? It's the one in the middle. |Pepper|Black pepper. To the left of the salt.|Oregano finally.|The last ingredient. The only thing left. The shaker bottle to the right of the pepper and salt, to the left of the bell pepper, garlic, rice, broth, tomato sauce, olive oil, and green onions. Please schedule an eye exam immediately."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3STRJBFXOWSUZI4WWQCI6TJL4WYTK5","A251C41CYHY65Q","Approved","Tue Jan 20 18:54:02 GMT 2015","Tue Jan 20 19:04:07 GMT 2015","Wed Jan 21 03:04:07 GMT 2015","2015/01/21 03:08:47 +0000","","","605","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Please give me the olive oil.|Hand me the clear glass bottle, the olive oil is inside that.|Please hand me the garlic clove.|Give me the clove of garlic on the counter, it's between the pepper and the green onions.|Please hand me the green bell pepper.|Could you give me that green pepper on the counter, next to the bag of rice?|Please give me the onion.|Hand me the bunch of green onions on the counter, there are 2 of them next to the pepper.|Please hand me that basmati rice.|Give me the plastic bag of basmati rice on the counter, that orange bag.|Please give me the tomato sauce.|Could you please hand me the can of Hunt's tomato sauce on the counter? It's next to the olive oil.|Please hand me the chicken broth.|Please give me the can of Swanson's chicken broth, it's on the counter next to the tomato sauce.|Please give me the salt shaker.|Please hand me the salt shaker, it's on the left side of the counter next to the olive oil.|Please hand me the black pepper.|Please give me the black pepper shaker, it's on the left next to the salt on the counter.|Please give me the oregano.|Could you please hand me the oregano, it's in a spice shaker on the left of the counter, between the salt and the olive oil?"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3TPZPLC3M0DQBS3IU3BZKX1M47SP3M","AD9GVEG7LLC6S","Approved","Tue Jan 20 18:52:19 GMT 2015","Tue Jan 20 19:05:52 GMT 2015","Wed Jan 21 03:05:52 GMT 2015","2015/01/21 03:08:48 +0000","","","813","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Olive oil|Olive oil, please. Its in the top cabinet.|Can you hand me the minced garlic please?|I need the minced garlic. |Bell pepper please.|The diced green pepper, I need that next. |Can you hand me the green onion?|The green onion is long and looks more like grass than a regular onion. |Can you get me the rice?|The rice is in the pantry, in a red bag. |Can you hand me the tomato sauce?|The tomato sauce in the regular sized can. Not small or large. |Can you hand me the chicken broth?|The one in the can, not in the box. |May I have the salt?|The one in the shaker, with the silver top. |Can you hand me the black pepper?|The one in the shaker that looks like the salt shaker, and is full.|Pass the oregano.|The shaker with the greenish leaves in it."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3X4MXAO0BGP8E3LLHFQQUPCY3IBRWN","A1REI6H0566OKD","Approved","Tue Jan 20 18:54:03 GMT 2015","Tue Jan 20 18:56:54 GMT 2015","Wed Jan 21 02:56:54 GMT 2015","2015/01/21 02:58:46 +0000","","","171","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Can you hand me the Olive Oil?|The Olive Oil, in the Glass Jug|Can you hand me the Garlic|The minced Garlic.|Hand me the Bell Pepper.|The Green Pepper, by the rice.|Hand me the onion.|Laying down in front, the onion.|Hand me the rice|In the palstic bag, the rice.|Hand me the tomato Sauce.|In the red can.|Hand me the chicken broth.|In the blue and white can.|Hand me the salt.|The salt, in the shaker filled with white stuff.|Hand me the peper.|The black pepper in the shaker|Hand me the oregano.|In the other glass shaker."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3Y5140Z9DXH51VL1F6IMO33BNPPPIM","A18FK1XR73EQ2W","Approved","Tue Jan 20 18:54:35 GMT 2015","Tue Jan 20 19:04:35 GMT 2015","Wed Jan 21 03:04:35 GMT 2015","2015/01/21 03:08:47 +0000","","","600","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Pass me the olive oil please.|Pass me the olive oil in the vessel to the left of the tomato sauce.|Hand me the garlic please.|Hand me the bit of garlic in front of the green pepper.|Please hand over the bell pepper.|Hand me the green pepper on the far right of the counter.|Can you hand me the onion?|I want the long green onion front and center on the counter.|Please pass me the Basmati Rice.|Pass the orange bag of rice to the right of the can of chicken broth.|Hand me the tomato sauce please.|The tomato sauce is in the red can between the olive oil and the chicken broth.|Pass me the chicken broth please.|Hand me the can of broth to the left of the bag of rice.|Can you have me the salt please?|Pass me the middle shaker on the far left of the counter.|Hand over the black pepper.|Pass me the shaker at the furthest left of the counter.|Can you pass me the oregano?|Please pass the oregano in the jar on the left side of the counter."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3Y54SXRO1LM82E98Q4GKCGSJ6NXTU3","AZZ2WNZ181LSN","Approved","Tue Jan 20 19:01:34 GMT 2015","Tue Jan 20 19:13:49 GMT 2015","Wed Jan 21 03:13:49 GMT 2015","2015/01/21 03:18:48 +0000","","","735","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Will you pass me the olive oil please?|Please pass the glass vase with the yellow liquid in it.|Please pass me the garlic.|I need the the little white object in front of the rice and pepper.|Could I have the Bell Pepper?|Could I have the cuby green vegetable that is in front of the bag of rice?|Could you pass me the onion?|The onion.  it is the long green thing lying in forn of the soup and broth.  It has a white bulb at the end of it.  I need all of them.|Could I have the rice please?|I need the only bag on the table.  It is right behind the bell pepper.|Could I have the tomato sauce please?|The can that says Hunt's on it.  It is right in the middle of everything.  To the left of the chicken broth and to the right of the olive oil.|Chicken broth please.|It is the white can right beside the tomato sauce.|Pass me the salt?|Little glass jar.  Second to the end on the left.  White crystals in a little glass jar.|Pepper please.|The container is the same as the salt.  It is at the very end right beside the salt.|Now, oregano please.|It looks kind of like pepper but it is on the inside of the salt right beside the olive oil."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3YDTZAI2WXH8CW3K9F5ST6BUFRP41P","A1YGSYTOGXCQY7","Approved","Tue Jan 20 20:01:50 GMT 2015","Tue Jan 20 20:33:28 GMT 2015","Wed Jan 21 04:33:28 GMT 2015","2015/01/21 04:33:46 +0000","","","1898","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Hand me the olive oil.|Hand me the tall bottle.|Hand me the garlic.|Hand me the clove of garlic next to the green pepper.|Hand me the bell pepper.|Hand me the green pepper in front of the rice.|Hand me the onions.|Hand me the green onions that are laying in the front.|Hand me the rice. |Hand me the orange bag of rice.|Hand me the Tomato sauce|Hand me the can of sauce with Hunts on it.|Hand me the chicken broth.|Give me the can next to the tomato sauce can.|Hand me the salt.|Hand me the middle shaker.|Hand me the pepper shaker.|Hand me the pepper shaker next to the oil.|Hand me the oregano.|Hand me the shaker on the far left."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3YT88D1N08ZP0162HB6ROGFNAXMK3G","A3P3I1YTKXO8SY","Approved","Tue Jan 20 18:54:34 GMT 2015","Tue Jan 20 19:02:54 GMT 2015","Wed Jan 21 03:02:54 GMT 2015","2015/01/21 03:03:46 +0000","","","500","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Please hand me the olive oil|The tall glass bottle with the handle|Would you please pass the garlic.|Please hand me the little white thing between the pepper and the onions.|Could you hand me the bell pepper, please.|That roundish green vegetable next to the bag of rice.|Green onions please.|the long green vegetable|Please pass the rice.|The big plastic bag with red on it.|Tomato sauce please|The red can with Hunt's on the label.|Please hand me the chicken broth|The blue and white can next to the rice.|Please pass the salt.|The shaker on the left with white stuff in it.|Please pass the pepper shaker|The shaker container on the far left|Oregano please.|The glass container, like the pepper container, between the salt and the olive oil."
